"IdMaterial","CPRODTOOrigen","CCLASEPRODTOOrigen","ACEROOrigen","BORDESOrigen","DIAM__INTERNOOrigen","EXTREMOSOrigen","NORMAOrigen","NORTOLANCHOOrigen","NORTOLESPESOROrigen","PLANITUDOrigen","SOLDAOrigen","SUPERFICIEOrigen","USOGRALOrigen","CPRODTODestino","CCLASEPRODTODestino","ACERODestino","ACABSUPERDestino","BORDESDestino","DIAM__INTERNODestino","EXTREMOSDestino","NORMADestino","NORTOLANCHODestino","NORTOLESPESORDestino","PLANITUDDestino","SOLDADestino","SUPERFICIEDestino","USOGRALDestino","Reasignacion","Pedido"
"2A617991GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A613279GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A607281GM200","MP501073","M-P-CALIENTE-BOB-_","2042","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A606634GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A606640GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A617995GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634646GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633028GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634418GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633735GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636108GM200","MP501073","M-P-CALIENTE-BOB-_","7060","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634319GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633365GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629911GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A628380GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A628412GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A627093GM200","MP501073","M-P-CALIENTE-BOB-_","2082","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A624273GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A626746GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634129GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634419GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634425GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A632533GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A635426GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633557GM200","MP501073","M-P-CALIENTE-BOB-_","2061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630776GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A624009GM200","MP501073","M-P-CALIENTE-BOB-_","2042","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629563GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A623714GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A627097GM200","MP501073","M-P-CALIENTE-BOB-_","7060","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634127GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A635028GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634424GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A618221GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634929GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633366GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630770GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A628381GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629565GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A623309GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A620029GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629658GM200","MP501073","M-P-CALIENTE-BOB-_","7060","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A624562GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630780GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630446GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
